fpr,tpr
0.35985444531864674,0.9770920991117344
0.3602478363493312,0.9770920991117344
0.3605850286613465,0.9770920991117344
0.3607536248173542,0.9770920991117344
0.3611751152073733,0.9770920991117344
0.3613437113633809,0.9770920991117344
0.3617371023940654,0.9770920991117344
0.3617933011127346,0.9770920991117344
0.3621585927840845,0.9775596072931276
0.36277677868944586,0.9775596072931276
0.36301562324379005,0.9775596072931276
0.36335281555580534,0.9775596072931276
0.36346521299314377,0.9775596072931276
0.36376025626615716,0.9775596072931276
0.3645329886478588,0.9775596072931276
0.36515117455322016,0.9775596072931276
0.3652073732718894,0.9775596072931276
0.3660925030909295,0.9775596072931276
0.3667668877149601,0.9775596072931276
0.3670759806676408,0.9775596072931276
0.36710408002697537,0.9775596072931276
0.3671743284253119,0.9775596072931276
0.36784871304934247,0.9775596072931276
0.36814375632235585,0.9775596072931276
0.3687197931887153,0.9775596072931276
0.36922558165673824,0.9775596072931276
0.36928178037540743,0.9775596072931276
0.36939417781274586,0.9775596072931276
0.36956277396875353,0.9775596072931276
0.36981566820276496,0.9775596072931276
0.36985781724176686,0.9780271154745208
0.37051815218613016,0.978494623655914
0.37056030122513206,0.978494623655914
0.3710379903338204,0.978494623655914
0.3717826233561875,0.9789621318373072
0.3722322131055412,0.9789621318373072
0.37249915701922,0.9789621318373072
0.3725413060582219,0.9794296400187004
0.3727942002922333,0.9794296400187004
0.3734123861975947,0.9794296400187004
0.3738760256266157,0.9794296400187004
0.3741991682589637,0.9794296400187004
0.3749719006406654,0.9794296400187004
0.3751685961560076,0.9808321645628798
0.37530909295268067,0.9808321645628798
0.3753933910306845,0.9808321645628798
0.37559008654602677,0.9808321645628798
0.37564628526469596,0.981299672744273
0.37568843430369786,0.9817671809256662
0.3759132291783747,0.9817671809256662
0.3761239743733843,0.9817671809256662
0.3761661234123862,0.9817671809256662
0.376573564122738,0.9817671809256662
0.37678430931774753,0.9817671809256662
0.37721984938743397,0.9817671809256662
0.3777537372147915,0.9817671809256662
0.37823142632347984,0.9817671809256662
0.37825952568281446,0.9817671809256662
0.3784843205574913,0.9817671809256662
0.37872316511183546,0.9817671809256662
0.38032482859390804,0.9817671809256662
0.3803388782735754,0.9817671809256662
0.3810835112959425,0.9817671809256662
0.38251657862200744,0.9817671809256662
0.3832893110037091,0.9817671809256662
0.3839636956277397,0.9817671809256662
0.38414634146341464,0.9817671809256662
0.38493312352478365,0.9817671809256662
0.3850033719231202,0.9817671809256662
0.3856356075081488,0.9817671809256662
0.3858323030234911,0.9817671809256662
0.3864504889288524,0.9817671809256662
0.3864926379678543,0.9817671809256662
0.38685792963920423,0.9817671809256662
0.3873356187478926,0.9817671809256662
0.38777115881757895,0.9817671809256662
0.38815050016859615,0.9817671809256662
0.38817859952793077,0.9817671809256662
0.3884033944026076,0.9817671809256662
0.38978026301000335,0.9817671809256662
0.39042654827469936,0.9817671809256662
0.3906372934697089,0.9817671809256662
0.39090423738338764,0.9817671809256662
0.3912133303360683,0.9817671809256662
0.3913678768124087,0.9817671809256662
0.39156457232775094,0.9817671809256662
0.39167696976508937,0.9817671809256662
0.391705069124424,0.9817671809256662
0.39211250983477575,0.9817671809256662
0.39249185118579294,0.9817671809256662
0.3925340002247949,0.9817671809256662
0.3934050803641677,0.9817671809256662
0.3942480611442059,0.9817671809256662
0.3942902101832078,0.9817671809256662
0.39436045858154434,0.9817671809256662
0.3943745082612116,0.9817671809256662
0.3945712037765539,0.9817671809256662
0.39473979993256153,0.9817671809256662
0.39502079352590763,0.9817671809256662
0.3953579858379229,0.9817671809256662
0.3957232775092728,0.9817671809256662
0.396425761492638,0.9817671809256662
0.3965381589299764,0.9817671809256662
0.3967489041249859,0.9817671809256662
0.396889400921659,0.9822346891070594
0.39746543778801846,0.9822346891070594
0.39769023266269526,0.9822346891070594
0.39798527593570865,0.9822346891070594
0.39840676632572775,0.9822346891070594
0.3986315612004046,0.9822346891070594
0.39901090255142185,0.9822346891070594
0.4038720917163089,0.9822346891070594
0.4040406878723165,0.9822346891070594
0.40443407890300104,0.9822346891070594
0.4050382151286951,0.9822346891070594
0.40582499719006404,0.9822346891070594
0.41355232100708106,0.9822346891070594
0.4139597617174328,0.9822346891070594
0.41397381139710016,0.9822346891070594
0.4146762953804653,0.9822346891070594
0.41518208384848826,0.9822346891070594
0.4153225806451613,0.9822346891070594
0.4154911768011689,0.9822346891070594
0.4161234123861976,0.9822346891070594
0.4164887040575475,0.9822346891070594
0.41674159829155893,0.9822346891070594
0.4170366415645723,0.9822346891070594
0.4173738338765876,0.9822346891070594
0.41740193323592223,0.9822346891070594
0.41780937394627404,0.9822346891070594
0.4182449140159604,0.9822346891070594
0.41865235472631224,0.9822346891070594
0.41942508710801396,0.9822346891070594
0.4200573226930426,0.9822346891070594
